,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1587594444030853125,1587485838555987968,2022-11-02 00:56:26 W. Europe Standard Time,2022-11-02,00:56:26,100,1233762036682719232,nulliusnihil,Nihil Nullius,,"@Simona77124421 @dibellagf I provocatori di bolsonaro in azione,non è una novità.Gli USA cercano un altro colpo di Stato come in Cile .",it,[],[],[],0,0,1,[],[],https://twitter.com/NulliusNihil/status/1587594444030853125,False,,0,,,,,,,,"[{'screen_name': 'Simona77124421', 'name': 'Simona', 'id': '1365394563913953280'}, {'screen_name': 'dibellagf', 'name': 'Giovanni Di Bella', 'id': '1059968365'}]",,,,
1,1587594336283279360,1587477790139482112,2022-11-02 00:56:00 W. Europe Standard Time,2022-11-02,00:56:00,100,1486995854166831106,geggio7000,Geggio,,@mara_carfagna @Azione_it Sei una banderuola!!,it,[],[],[],0,0,0,[],[],https://twitter.com/Geggio7000/status/1587594336283279360,False,,0,,,,,,,,"[{'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
2,1587594132398145538,1587585728439267328,2022-11-02 00:55:11 W. Europe Standard Time,2022-11-02,00:55:11,100,1233762036682719232,nulliusnihil,Nihil Nullius,,"@liliaragnar I provocatori di bolsonaro in azione,non è una novità.Gli USA cercano un altro colpo di Stato come in Cile .",it,[],[],[],0,0,0,[],[],https://twitter.com/NulliusNihil/status/1587594132398145538,False,,0,,,,,,,,"[{'screen_name': 'liliaragnar', 'name': 'Adry.W.2 Россия-Твиттер', 'id': '1343955493212065794'}]",,,,
3,1587593877044740101,1587472503932346368,2022-11-02 00:54:11 W. Europe Standard Time,2022-11-02,00:54:11,100,721812899036033024,ivana24041973,ivana,,"@gasparripdl sufficienza, in particolare nel tempo, che agisce con un meccanismo di azione completamente nuovo",it,[],[],[],0,0,0,[],[],https://twitter.com/ivana24041973/status/1587593877044740101,False,,0,,,,,,,,"[{'screen_name': 'gasparripdl', 'name': 'Maurizio Gasparri', 'id': '413217587'}]",,,,
4,1587593630902018048,1587522700381229056,2022-11-02 00:53:12 W. Europe Standard Time,2022-11-02,00:53:12,100,2659183050,luciomm1,Lucio Martelli,,"@marcoz984 non è la prima fattispecie di reato che prevede partecipazione in gruppo all'azione criminosa, nella + generica associazione a delinquere hai spesso pene comminate in quantità diversa per i vari partecipanti",it,[],[],[],0,0,0,[],[],https://twitter.com/LucioMM1/status/1587593630902018048,False,,0,,,,,,,,"[{'screen_name': 'marcoz984', 'name': ""marco d'egidio"", 'id': '258131405'}]",,,,
5,1587593362672332801,1587138510712094720,2022-11-02 00:52:08 W. Europe Standard Time,2022-11-02,00:52:08,100,1495493208129908737,stefania1zucchi,stefania Zucchini,,@ladyonorato Questa lettura della realtà è incredibile: l'invasore (che non sta riuscendo nell'azione di conquista) è aperto alle trattative. Sarà il caso di ringraziarlo per tanta generosità...,it,[],[],[],0,0,2,[],[],https://twitter.com/Stefania1Zucchi/status/1587593362672332801,False,,0,,,,,,,,"[{'screen_name': 'ladyonorato', 'name': 'Francesca Donato', 'id': '849274159'}]",,,,
6,1587592738744455168,1587582725548040192,2022-11-02 00:49:39 W. Europe Standard Time,2022-11-02,00:49:39,100,1518016336265416706,di_echi,EchiDiEchi,,"@FGiallorossa Da fermo immagine no, ma per come si è svolto e per il movimento di Mané nell'azione sì",it,[],[],[],0,0,0,[],[],https://twitter.com/di_echi/status/1587592738744455168,False,,0,,,,,,,,"[{'screen_name': 'FGiallorossa', 'name': 'Samuele 🏆🚀', 'id': '1056499704199032847'}]",,,,
7,1587591981290885120,1587464242957107200,2022-11-02 00:46:39 W. Europe Standard Time,2022-11-02,00:46:39,100,1472252965218041858,venexianfrank,F r a n k,,@Leonida58206352 @sabry_vix Non entrando nel merito diretto della questione....  mi sembra di intravedere un'azione del karma 😏😏😏... Voglio dire che negli ultimi tre anni è stato violato più di un articolo della Costituzione 😒😒... Andava tutto bene? Allora adesso andrà bene così 🤷,it,[],[],[],0,0,0,[],[],https://twitter.com/venexianfrank/status/1587591981290885120,False,,0,,,,,,,,"[{'screen_name': 'Leonida58206352', 'name': 'Leonida', 'id': '1567067919602929665'}, {'screen_name': 'sabry_vix', 'name': 'Sabry II', 'id': '1213466699501932545'}]",,,,
8,1587591897006198785,1587381253615001600,2022-11-02 00:46:18 W. Europe Standard Time,2022-11-02,00:46:18,100,808220320503046145,pekoretty,eliopecora,,@bed0c @mariorossi4567 @GiulioMarini2 Azioni antivirali idrossiclorochina: 1) Blocco ingresso virus n cellula per competizione 2) basificazione pH endosomi. 3) blocco assemblaggio virioni nel citoplasma. Inoltre edercita un'importante azione frenante sulle citochine. Azitromicina aumenta interferone I.,it,[],[],[],1,0,0,[],[],https://twitter.com/Pekoretty/status/1587591897006198785,False,,0,,,,,,,,"[{'screen_name': 'bed0c', 'name': 'Be_DOC', 'id': '2172206843'}, {'screen_name': 'mariorossi4567', 'name': 'the Undertaker', 'id': '1540098127771975686'}, {'screen_name': 'GiulioMarini2', 'name': 'Giulio Marini', 'id': '575550577'}]",,,,
9,1587590983784570880,1587590983784570880,2022-11-02 00:42:41 W. Europe Standard Time,2022-11-02,00:42:41,100,1467526110518857728,orizzonti6,Orizzonti🌐,,Che incarico avrà in Azione? Chiedo a @CarloCalenda,it,"[{'screen_name': 'carlocalenda', 'name': 'carlo calenda', 'id': '2416067982'}]",[],[],0,0,0,[],[],https://twitter.com/Orizzonti6/status/1587590983784570880,False,https://twitter.com/GiovaQuez/status/1587458577752522753,0,,,,,,,,[],,,,
10,1587589920432226304,1587589920432226304,2022-11-02 00:38:27 W. Europe Standard Time,2022-11-02,00:38:27,100,952528831,artemisi_a,Cesello,,"Non riesco a capacitarmi di come l’essere “di parte” possa ottundere il cervello al punto di dimenticare che l’azione è morale soltanto quando obbedisce a quella legge universale che la ragione indica a ciascuno in modo perentorio e che ognuno, nel suo intimo,conosce da sempre.",it,[],[],[],0,0,1,[],[],https://twitter.com/Artemisi_a/status/1587589920432226304,False,,0,,,,,,,,[],,,,
11,1587589093298405377,1587589093298405376,2022-11-02 00:35:10 W. Europe Standard Time,2022-11-02,00:35:10,100,2770035956,fallingmatuidi,Leroy Kincaid,,"Impazzisco, quella del Marsiglia doveva essere l’ultima azione.  https://t.co/Ma4P2471Vx",it,[],[],['https://pbs.twimg.com/media/Fgg_3VVXoAAU06R.jpg'],2,0,10,[],[],https://twitter.com/FallingMatuidi/status/1587589093298405377,False,,1,https://pbs.twimg.com/media/Fgg_3VVXoAAU06R.jpg,,,,,,,[],,,,
12,1587588374491193348,1587587700995022848,2022-11-02 00:32:19 W. Europe Standard Time,2022-11-02,00:32:19,100,1344335916022824962,mrwayness,Lore || KANGMANIA🧬,,"Le animazioni le ho trovate spettacolari lo studio trigger ha fatto davvero un ottimo lavoro, forse un po’ confuse le scene d’azione ma per il resto davvero ottimo",it,[],[],[],1,0,0,[],[],https://twitter.com/mrwayness/status/1587588374491193348,False,,0,,,,,,,,[],,,,
13,1587588333135450114,1587477790139482112,2022-11-02 00:32:09 W. Europe Standard Time,2022-11-02,00:32:09,100,416439103,cordiolimirco,Mirco Cordioli,,@mara_carfagna @Azione_it Aspettami !!,it,[],[],[],0,0,0,[],[],https://twitter.com/CordioliMirco/status/1587588333135450114,False,,0,,,,,,,,"[{'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
14,1587588299438317568,1587547463933743104,2022-11-02 00:32:01 W. Europe Standard Time,2022-11-02,00:32:01,100,1526232287913844736,martinezonny,Onny BigRom Martinez,,"@FBiasin Hanno fatto una prova buonissima soprattutto in avvio con l'occasione di Barella e poi sull' azione di Gosens per Lautaro, sfortunati sul goal di Pavard poi l'inerzia è cambiata, ma abbiamo retto bene!!",it,[],[],[],0,0,0,[],[],https://twitter.com/MartinezOnny/status/1587588299438317568,False,,0,,,,,,,,"[{'screen_name': 'FBiasin', 'name': 'Fabrizio Biasin', 'id': '466499074'}]",,,,
15,1587587760205996037,1586397320391761920,2022-11-02 00:29:52 W. Europe Standard Time,2022-11-02,00:29:52,100,104651157,silvanhoe,silvan hoe 🇮🇹 #NOautonomiadifferenziata,,@mauriziogily @madforfree ma ...può darsi che il meccanismo di azione sia diverso ?,it,[],[],[],0,0,0,[],[],https://twitter.com/silvanhoe/status/1587587760205996037,False,,0,,,,,,,,"[{'screen_name': 'mauriziogily', 'name': 'maurizio gily', 'id': '60562876'}, {'screen_name': 'madforfree', 'name': 'Maddalena Loy', 'id': '26319569'}]",,,,
17,1587586806773596164,1587477790139482112,2022-11-02 00:26:05 W. Europe Standard Time,2022-11-02,00:26:05,100,1498740087449956357,maino_paolo82,Paolo Maino,,@mara_carfagna @Azione_it Senso di una manifestazione del genere? Avete motivo di credere che l'invasore vi ascolti? In caso affermativo non capisco perché non sia stata fatta a fine febbraio...,it,[],[],[],0,0,0,[],[],https://twitter.com/maino_paolo82/status/1587586806773596164,False,,0,,,,,,,,"[{'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
18,1587586341071642624,1587495896496865280,2022-11-02 00:24:14 W. Europe Standard Time,2022-11-02,00:24:14,100,522542520,andred81,Andrea,,@angelo_falanga Ma l'Italia gli ha sbolognato ancora dei Camillino? Roba degli anni '70 che mi ricordo di aver visto in azione a Mogadiscio negli anni '90...  https://t.co/emgfTSJmzY,it,[],['https://it.wikipedia.org/wiki/VCC-1_Camillino'],[],0,0,1,[],[],https://twitter.com/AndreD81/status/1587586341071642624,False,,0,,,,,,,,"[{'screen_name': 'angelo_falanga', 'name': 'Angel Van Lang (divergent)Z✊☮️🇸🇩🇨🇺NATOexit', 'id': '1340196235840516097'}]",,,,
19,1587586326983053312,1587586326983053312,2022-11-02 00:24:10 W. Europe Standard Time,2022-11-02,00:24:10,100,330865662,lykanla,LykanLA 🇮🇹,,🤣🤣🤣 un fenomeno! Praticamente è il sistema d'azione del piddì in purezza.,it,[],[],[],0,0,4,[],[],https://twitter.com/LykanLA/status/1587586326983053312,False,https://twitter.com/giorgio_gori/status/1587359618858196995,0,,,,,,,,[],,,,
0,1587957263515410432,1587953302226046976,2022-11-03 00:58:09 W. Europe Standard Time,2022-11-03,00:58:09,100,1290760378469814273,dario59452333,Dario,,@giuliana_marco @LeonettiFrank Il passaggio chiave è una trasmissione di palla che apporta un contributo significativo allo sviluppo dell'azione d'attacco. Sono passaggi chiave quelle verticalizzazioni che raggiungono e smarcano un proprio compagno superando almeno una linea di difesa avversaria.,it,[],[],[],0,0,1,[],[],https://twitter.com/Dario59452333/status/1587957263515410432,False,,0,,,,,,,,"[{'screen_name': 'giuliana_marco', 'name': 'Marco Giuliana', 'id': '293044792'}, {'screen_name': 'LeonettiFrank', 'name': 'FRANCO LEONETTI', 'id': '3092218918'}]",,,,
1,1587956424730099713,1587864126684123136,2022-11-03 00:54:49 W. Europe Standard Time,2022-11-03,00:54:49,100,338953698,vrottn,"Elly Skelly - Wehrlos, doch in nichts vernichtet",,@CarloCalenda @Azione_it @ItaliaViva @MatteoRichetti @raffaellapaita @mara_carfagna @Ettore_Rosato @msgelmini @elenabonetti @marattin @meb Ha dimenticato di citare Renato Zero.,it,[],[],[],0,0,0,[],[],https://twitter.com/vrottn/status/1587956424730099713,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'raffaellapaita', 'name': 'Raffaella Paita', 'id': '455562995'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Ettore_Rosato', 'name': 'Ettore Rosato', 'id': '258861907'}, {'screen_name': 'msgelmini', 'name': 'Mariastella Gelmini', 'id': '420332560'}, {'screen_name': 'elenabonetti', 'name': 'Elena Bonetti', 'id': '1134357498'}, {'screen_name': 'marattin', 'name': 'Luigi Marattin', 'id': '616886078'}, {'screen_name': 'meb', 'name': 'Maria Elena Boschi', 'id': '588200416'}]",,,,
2,1587956002334326785,1587687024210878464,2022-11-03 00:53:08 W. Europe Standard Time,2022-11-03,00:53:08,100,272461952,rinotell,Rino Crescitelli,,"@janavel7 rendere legale un'azione di reato è semplice: basta una legge. ""Tutto ciò che fece Hitler era legale"" (Martin Luther King)",it,[],[],[],0,0,0,[],[],https://twitter.com/rinotell/status/1587956002334326785,False,,0,,,,,,,,"[{'screen_name': 'janavel7', 'name': 'jean- jacques r', 'id': '2204706469'}]",,,,
3,1587953849108774913,1587953849108774912,2022-11-03 00:44:35 W. Europe Standard Time,2022-11-03,00:44:35,100,514161086,giuno55,Claudia C. #Legalizzala,,"Moratti rompe: Azione, Iv e mezzo Pd la corteggiano  https://t.co/R8df7rPnQB via @fattoquotidiano  Tutto fa brodo per avere i voti senza dire per farne cosa",it,"[{'screen_name': 'fattoquotidiano', 'name': 'il fatto quotidiano', 'id': '52424550'}]",['https://www.ilfattoquotidiano.it/in-edicola/articoli/2022/11/03/moratti-rompe-azione-iv-e-mezzo-pd-la-corteggiano/6859953/'],[],1,1,4,[],[],https://twitter.com/giuno55/status/1587953849108774913,False,,0,,,,,,,,[],,,,
4,1587953649036279809,1587864126684123136,2022-11-03 00:43:47 W. Europe Standard Time,2022-11-03,00:43:47,100,1119941990,paoloschumi,Paolo Innocenti,,"@CarloCalenda @Azione_it @ItaliaViva @MatteoRichetti @raffaellapaita @mara_carfagna @Ettore_Rosato @msgelmini @elenabonetti @marattin @meb Mi raccomando unità, tanti italiani puntano su di voi, uniti e non divisi!",it,[],[],[],0,0,0,[],[],https://twitter.com/Paoloschumi/status/1587953649036279809,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'raffaellapaita', 'name': 'Raffaella Paita', 'id': '455562995'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Ettore_Rosato', 'name': 'Ettore Rosato', 'id': '258861907'}, {'screen_name': 'msgelmini', 'name': 'Mariastella Gelmini', 'id': '420332560'}, {'screen_name': 'elenabonetti', 'name': 'Elena Bonetti', 'id': '1134357498'}, {'screen_name': 'marattin', 'name': 'Luigi Marattin', 'id': '616886078'}, {'screen_name': 'meb', 'name': 'Maria Elena Boschi', 'id': '588200416'}]",,,,
5,1587953364050100227,1587741743755173888,2022-11-03 00:42:39 W. Europe Standard Time,2022-11-03,00:42:39,100,90373837,giacomobert,Giacomo Bertacchi,,@myrtamerlino Intanto è stato fatto! E mi pare che sia un’azione in cui si dimostra che lo Stato c’è  La sinistra non lo avrebbe n mai fatto #forzagiorgia,it,[],[],[],0,0,0,['forzagiorgia'],[],https://twitter.com/GIACOMOBERT/status/1587953364050100227,False,,0,,,,,,,,"[{'screen_name': 'myrtamerlino', 'name': 'Myrta Merlino', 'id': '372273460'}]",,,,
6,1587952859915624452,1587952859915624448,2022-11-03 00:40:39 W. Europe Standard Time,2022-11-03,00:40:39,100,317671787,infoitinterno,informazione interno,,"Predappio, toghe in azione: 8 indagati per il raduno  https://t.co/C3gWngt6YO",it,[],['https://www.informazione.it/a/91448D93-8533-4CCD-9447-DAAE430FEAA5/Predappio-toghe-in-azione-8-indagati-per-il-raduno'],[],0,0,0,[],[],https://twitter.com/infoitinterno/status/1587952859915624452,False,,0,,,,,,,,[],,,,
7,1587952773794041858,1587952773794041856,2022-11-03 00:40:18 W. Europe Standard Time,2022-11-03,00:40:18,100,1355254486533607426,xsuma277,suma2.0,,In ogni azione tutto è così maledettamente dettagliato.,it,[],[],[],0,0,0,[],[],https://twitter.com/xsuma277/status/1587952773794041858,False,,0,,,,,,,,[],,,,
8,1587951925416296449,1587951925416296448,2022-11-03 00:36:56 W. Europe Standard Time,2022-11-03,00:36:56,100,1172177702528454656,schiaffolo,LO SCHIAFFO 321,,"Per #Schopenhauer, il desiderio umano era futile, illogico, privo di direzione e, per estensione, lo era anche tutta l'azione umana nel #mondo . Ha scritto "" L'uomo può davvero fare ciò che vuole, ma non può volere ciò che vuole "".  https://t.co/ZZUVqJLRe4",it,[],[],['https://pbs.twimg.com/media/FgmJw41WYAEzUUz.jpg'],0,0,1,"['schopenhauer', 'mondo']",[],https://twitter.com/SchiaffoLo/status/1587951925416296449,False,,1,https://pbs.twimg.com/media/FgmJw41WYAEzUUz.jpg,,,,,,,[],,,,
10,1587950302023618560,1587950302023618560,2022-11-03 00:30:29 W. Europe Standard Time,2022-11-03,00:30:29,100,1109976724706603009,peppe62291259,peppe,,"Si Enel,sete a 4.69 ad azione contro i 7.50 di sei mesi fa.Crescete e camminate come i gamberi.  #controcorrente",it,[],[],[],0,0,0,['controcorrente'],[],https://twitter.com/peppe62291259/status/1587950302023618560,False,,0,,,,,,,,[],,,,
11,1587949218500874240,1587920850489065472,2022-11-03 00:26:11 W. Europe Standard Time,2022-11-03,00:26:11,100,881863834885140480,giuseppeburzese,Giuseppe Burzese,,"@mirko_Nuno @saIva___ Esatto...basta vedere come ""segue"" l'azione del gol di Messias...arriva ad azione conclusa nonostante sia poco dietro Giroud che ha giocato 90 min invece lui è appena entrato senza difatti mai toccare un pallone.Speriamo svolti presto...",it,[],[],[],0,0,0,[],[],https://twitter.com/GiuseppeBurzese/status/1587949218500874240,False,,0,,,,,,,,"[{'screen_name': 'mirko_Nuno', 'name': 'Mirko', 'id': '547082956'}, {'screen_name': 'saIva___', 'name': 'Salva', 'id': '927916857369268226'}]",,,,
12,1587949217271758849,1587924756262977536,2022-11-03 00:26:10 W. Europe Standard Time,2022-11-03,00:26:10,100,544403197,robertocassone,Roberto Cassone In Azione tessera 326,,@giallideilimoni @letiziamoratti @Azione_it Vedo che prevalgono i no.  Chi avrebbe ucciso Letizia Moratti per non meritare un suo ingresso in @Azione_it ?,it,"[{'screen_name': 'azione_it', 'name': 'azione', 'id': '1001344387102728194'}]",[],[],2,0,0,[],[],https://twitter.com/robertocassone/status/1587949217271758849,False,,0,,,,,,,,"[{'screen_name': 'giallideilimoni', 'name': 'Eugenio', 'id': '1292815022129905664'}, {'screen_name': 'letiziamoratti', 'name': 'Letizia Moratti', 'id': '247230903'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
13,1587949032743256064,1587890998742777856,2022-11-03 00:25:26 W. Europe Standard Time,2022-11-03,00:25:26,100,1268672734885818369,gabnick59,gabnick59,,"@bravimabasta @CarloCalenda Carlo t’ho pure votato, l’11,5% hai preso qui a Sesto  https://t.co/ShQHn8MW81, ma devo dare ragione a Bottura, il voto l’ho dato ad Azione, non IV, occhio a i’Bomba, dal quale ormai tutto mi divide a parte il color viola.",it,[],['http://F.no'],[],0,0,0,[],[],https://twitter.com/gabnick59/status/1587949032743256064,False,,0,,,,,,,,"[{'screen_name': 'bravimabasta', 'name': 'Luca Bottura (spunta beige)', 'id': '191490413'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}]",,,,
14,1587948223217418245,1587864126684123136,2022-11-03 00:22:13 W. Europe Standard Time,2022-11-03,00:22:13,100,1551915773425291265,stefani98879898,Stefania C.🏳️‍🌈🇮🇷🇸🇩 ❤️🌟🏵️,,@CarloCalenda @Azione_it @ItaliaViva @MatteoRichetti @raffaellapaita @mara_carfagna @Ettore_Rosato @msgelmini @elenabonetti @marattin @meb Ma un bel chissenefrega è stato già detto? Ma chissenefrega...a spartirsi che? Fra di voi. Poverini avete finito tardi? Che stanchezza.... 🤢🤮,it,[],[],[],0,0,0,[],[],https://twitter.com/Stefani98879898/status/1587948223217418245,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'raffaellapaita', 'name': 'Raffaella Paita', 'id': '455562995'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Ettore_Rosato', 'name': 'Ettore Rosato', 'id': '258861907'}, {'screen_name': 'msgelmini', 'name': 'Mariastella Gelmini', 'id': '420332560'}, {'screen_name': 'elenabonetti', 'name': 'Elena Bonetti', 'id': '1134357498'}, {'screen_name': 'marattin', 'name': 'Luigi Marattin', 'id': '616886078'}, {'screen_name': 'meb', 'name': 'Maria Elena Boschi', 'id': '588200416'}]",,,,
15,1587947836565602305,1587947836565602304,2022-11-03 00:20:41 W. Europe Standard Time,2022-11-03,00:20:41,100,17786680,nerinadinunzio,Nerina Di Nunzio,,Iscrivermi al Master in Mental Coaching di EKIS è stata una delle mie mosse migliori.  Pronti a vedermi in azione?! #coaching #nerinacoach  https://t.co/b4AW08hXLW,it,[],[],['https://pbs.twimg.com/media/FgmGGFIXgAQ0e1Q.jpg'],0,0,2,"['coaching', 'nerinacoach']",[],https://twitter.com/nerinadinunzio/status/1587947836565602305,False,,1,https://pbs.twimg.com/media/FgmGGFIXgAQ0e1Q.jpg,,,,,,,[],,,,
16,1587947686942089217,1587947686942089216,2022-11-03 00:20:05 W. Europe Standard Time,2022-11-03,00:20:05,100,1096486332,tiaiuto1,1291 1515 1874,,"Da quando c’è Elon Musk a Twitter , la casa Bianca non ha più libertà di azione come prima . Per la prima volta la Casa Bianca ha cancellato un proprio Tweet  https://t.co/Z1yjBF0Io1",it,[],[],['https://pbs.twimg.com/media/FgmGACyXgAAuoLE.jpg'],0,0,1,[],[],https://twitter.com/TiAiuto1/status/1587947686942089217,False,,1,https://pbs.twimg.com/media/FgmGACyXgAAuoLE.jpg,,,,,,,[],,,,
17,1587947641064808454,1587283217509502976,2022-11-03 00:19:54 W. Europe Standard Time,2022-11-03,00:19:54,100,2589482000,nmirotti,Nerina,,"@marinella2569 @Erriders Anche quella è la gioventù. La gioventù non è solo quella dell'azione cattolica, eh ..Al governo e in Parlamento, come pure in posizioni di alto prestigio ci sono oggi ex giovani che da giovani ne hanno fatte di ogni.",it,[],[],[],0,0,0,[],[],https://twitter.com/nmirotti/status/1587947641064808454,False,,0,,,,,,,,"[{'screen_name': 'marinella2569', 'name': 'Marinella', 'id': '1374582042'}, {'screen_name': 'Erriders', 'name': 'Erri De Luca', 'id': '262421906'}]",,,,
18,1587946676903464962,1587864126684123136,2022-11-03 00:16:05 W. Europe Standard Time,2022-11-03,00:16:05,100,302618135,captanspaulding,Pacrox,,@CarloCalenda @Azione_it @ItaliaViva @MatteoRichetti @raffaellapaita @mara_carfagna @Ettore_Rosato @msgelmini @elenabonetti @marattin @meb Il Churchill in versione gangster con il mitra mi pare decisamente un tocco di eleganza in perfetto stile renzian/berlusconiano.  La classe non è acqua...,it,[],[],[],0,0,2,[],[],https://twitter.com/CaptanSpaulding/status/1587946676903464962,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'raffaellapaita', 'name': 'Raffaella Paita', 'id': '455562995'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Ettore_Rosato', 'name': 'Ettore Rosato', 'id': '258861907'}, {'screen_name': 'msgelmini', 'name': 'Mariastella Gelmini', 'id': '420332560'}, {'screen_name': 'elenabonetti', 'name': 'Elena Bonetti', 'id': '1134357498'}, {'screen_name': 'marattin', 'name': 'Luigi Marattin', 'id': '616886078'}, {'screen_name': 'meb', 'name': 'Maria Elena Boschi', 'id': '588200416'}]",,,,
19,1587946665717137409,1587875351081934848,2022-11-03 00:16:02 W. Europe Standard Time,2022-11-03,00:16:02,100,3065026630,pomp_c,cri,,"@VolpinoMonaci @borghi_claudio Ora se non si può insultare nemmeno su twitter... Sarebbe così cortese da spiegarmi quale sia stata l'azione, così incisiva da dover essere continuata, del presidente Draghi? Che cazzo avrebbe fatto di tanto memorabile?",it,[],[],[],0,0,0,[],[],https://twitter.com/Pomp_c/status/1587946665717137409,False,,0,,,,,,,,"[{'screen_name': 'VolpinoMonaci', 'name': 'Volpino Monaci', 'id': '1270780036476473344'}, {'screen_name': 'borghi_claudio', 'name': 'Claudio Borghi A.', 'id': '337767301'}]",,,,
0,1589044696336433152,1588910715703767040,2022-11-06 00:59:13 W. Europe Standard Time,2022-11-06,00:59:13,100,1476218987214258180,eenri84,Enri84,,@Azione_it Una manifestazione pro guerra mondiale nucleare...andate a cagare o a farvi ammazzare in Ucraina visto che evidentemente della vostra vita non vi frega una mazza,it,[],[],[],0,0,0,[],[],https://twitter.com/EEnri84/status/1589044696336433152,False,,0,,,,,,,,"[{'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
1,1589044395180818433,1589042994216595456,2022-11-06 00:58:01 W. Europe Standard Time,2022-11-06,00:58:01,100,50989205,massimo_1062,Massimo Baldassarri,,@assurdistan Speriamo. Ma ogni azione ha una conseguenza.,it,[],[],[],0,0,1,[],[],https://twitter.com/Massimo_1062/status/1589044395180818433,False,,0,,,,,,,,"[{'screen_name': 'assurdistan', 'name': 'Assurdistan del Nord 🇺🇦🎖🇪🇺🖖🌻', 'id': '1093897197668712449'}]",,,,
2,1589044335374266368,1589042877791105024,2022-11-06 00:57:47 W. Europe Standard Time,2022-11-06,00:57:47,100,3418506384,diavolisempre,Ant,,@AntonioIervol10 Li ha fatto bene a darla a tonali perché fabbri lo aveva già minacciato di giallo  tonali fa ub ottima azione ma poteva tenerla invece di tirare.  stasera tata molto bene anche nei minuti finali,it,[],[],[],1,0,0,[],[],https://twitter.com/diavolisempre/status/1589044335374266368,False,,0,,,,,,,,"[{'screen_name': 'AntonioIervol10', 'name': 'Antonio Iervolino', 'id': '1443766790761369602'}]",,,,
3,1589044301220048897,1589012439731171328,2022-11-06 00:57:39 W. Europe Standard Time,2022-11-06,00:57:39,100,376677617,____jb007____,Alessandro B. ⚫💙,,"@havavtid Campano di giocate estemporanee e errori avversari, raramente arrivano in porta con un'azione ragionata, si affidano a strappi e palle recuperate.  Per ora sta pagando, ma onestamente il gioco di Napoli, Inter e Lazio è un'altra cosa.",it,[],[],[],0,0,1,[],[],https://twitter.com/____JB007____/status/1589044301220048897,False,,0,,,,,,,,"[{'screen_name': 'havavtid', 'name': 'Antonio Tubiolo', 'id': '345579983'}]",,,,
